station_id,fuel_code,price_eur,date
2220,95,1.653,2026-04-08
2220,dizel,1.894,2026-04-08
2220,100,1.905,2026-04-08
2220,dizel-premium,2.369,2026-04-08
2220,avtoplin-lpg,1.049,2026-04-08
2220,KOEL,1.555,2026-04-08
2222,95,1.653,2026-04-08
2222,dizel,1.894,2026-04-08
2222,100,1.905,2026-04-08
2222,KOEL,1.555,2026-04-08
2223,95,1.653,2026-04-08
2223,dizel,1.894,2026-04-08
2223,KOEL,1.555,2026-04-08
2224,95,1.653,2026-04-08
2224,dizel,1.894,2026-04-08
2224,KOEL,1.555,2026-04-08
2225,95,1.653,2026-04-08
2225,dizel,1.894,2026-04-08
2225,100,1.905,2026-04-08
2225,KOEL,1.555,2026-04-08
2227,95,1.653,2026-04-08
2227,dizel,1.894,2026-04-08
2227,100,1.905,2026-04-08
2227,avtoplin-lpg,1.049,2026-04-08
2228,95,1.653,2026-04-08
2228,dizel,1.894,2026-04-08
2228,100,1.905,2026-04-08
2228,avtoplin-lpg,1.049,2026-04-08
2228,KOEL,1.555,2026-04-08
2233,95,1.653,2026-04-08
2233,dizel,1.894,2026-04-08
2233,100,1.905,2026-04-08
2233,avtoplin-lpg,1.049,2026-04-08
2234,95,1.653,2026-04-08
2234,dizel,1.894,2026-04-08
2234,100,1.955,2026-04-08
2234,dizel-premium,2.083,2026-04-08
2234,avtoplin-lpg,1.048,2026-04-08
2235,95,1.653,2026-04-08
2235,dizel,1.894,2026-04-08
2235,100,1.955,2026-04-08
2235,dizel-premium,2.083,2026-04-08
2235,avtoplin-lpg,1.048,2026-04-08
2236,95,1.653,2026-04-08
2236,dizel,1.894,2026-04-08
2236,100,1.955,2026-04-08
2236,dizel-premium,2.083,2026-04-08
2236,avtoplin-lpg,1.048,2026-04-08
2237,95,1.653,2026-04-08
2237,dizel,1.894,2026-04-08
2238,95,1.653,2026-04-08
2238,dizel,1.894,2026-04-08
2239,95,1.653,2026-04-08
2239,dizel,1.894,2026-04-08
2240,95,1.653,2026-04-08
2240,dizel,1.894,2026-04-08
2241,95,1.653,2026-04-08
2241,dizel,1.894,2026-04-08
2242,95,1.653,2026-04-08
2242,dizel,1.894,2026-04-08
2243,95,1.653,2026-04-08
2243,dizel,1.894,2026-04-08
2244,95,1.653,2026-04-08
2244,dizel,1.894,2026-04-08
2245,95,1.653,2026-04-08
2245,dizel,1.894,2026-04-08
2246,95,1.653,2026-04-08
2246,dizel,1.894,2026-04-08
2247,95,1.653,2026-04-08
2247,dizel,1.894,2026-04-08
2248,95,1.653,2026-04-08
2248,dizel,1.894,2026-04-08
2249,95,1.653,2026-04-08
2249,dizel,1.894,2026-04-08
2250,95,1.653,2026-04-08
2250,dizel,1.894,2026-04-08
2251,95,1.653,2026-04-08
2251,dizel,1.894,2026-04-08
2252,95,1.653,2026-04-08
2252,dizel,1.894,2026-04-08
2253,95,1.653,2026-04-08
2253,dizel,1.894,2026-04-08
2254,95,1.653,2026-04-08
2254,dizel,1.894,2026-04-08
2255,95,1.653,2026-04-08
2255,dizel,1.894,2026-04-08
2256,95,1.653,2026-04-08
2256,dizel,1.894,2026-04-08
2257,95,1.653,2026-04-08
2257,dizel,1.894,2026-04-08
2266,95,1.653,2026-04-08
2266,dizel,1.894,2026-04-08
2266,100,1.939,2026-04-08
2266,dizel-premium,2.299,2026-04-08
2267,95,1.653,2026-04-08
2267,dizel,1.894,2026-04-08
2267,100,1.905,2026-04-08
2267,KOEL,1.555,2026-04-08
2268,95,1.653,2026-04-08
2268,dizel,1.894,2026-04-08
2268,100,1.903,2026-04-08
2268,KOEL,1.555,2026-04-08
2271,95,1.653,2026-04-08
2271,dizel,1.894,2026-04-08
2271,100,1.955,2026-04-08
2271,dizel-premium,2.083,2026-04-08
2271,avtoplin-lpg,1.048,2026-04-08
2272,95,1.653,2026-04-08
2272,dizel,1.894,2026-04-08
2272,100,1.905,2026-04-08
2272,dizel-premium,2.369,2026-04-08
2272,avtoplin-lpg,1.049,2026-04-08
2283,95,1.653,2026-04-08
2283,dizel,1.894,2026-04-08
2283,100,1.955,2026-04-08
2283,dizel-premium,2.083,2026-04-08
2283,KOEL,1.555,2026-04-08
2284,95,1.653,2026-04-08
2284,dizel,1.894,2026-04-08
2284,100,1.955,2026-04-08
2284,dizel-premium,2.083,2026-04-08
2284,KOEL,1.555,2026-04-08
2285,95,1.653,2026-04-08
2285,dizel,1.894,2026-04-08
2285,100,1.955,2026-04-08
2285,dizel-premium,2.083,2026-04-08
2285,KOEL,1.555,2026-04-08
2286,95,1.653,2026-04-08
2286,dizel,1.894,2026-04-08
2286,100,1.955,2026-04-08
2286,dizel-premium,2.083,2026-04-08
2286,avtoplin-lpg,1.048,2026-04-08
2286,KOEL,1.555,2026-04-08
2287,95,1.653,2026-04-08
2287,dizel,1.894,2026-04-08
2287,100,1.955,2026-04-08
2287,dizel-premium,2.083,2026-04-08
2287,KOEL,1.555,2026-04-08
2288,95,1.653,2026-04-08
2288,dizel,1.894,2026-04-08
2289,95,1.653,2026-04-08
2289,dizel,1.894,2026-04-08
2290,95,1.653,2026-04-08
2290,dizel,1.894,2026-04-08
2291,95,1.653,2026-04-08
2291,dizel,1.894,2026-04-08
2292,95,1.653,2026-04-08
2292,dizel,1.894,2026-04-08
2293,95,1.653,2026-04-08
2293,dizel,1.894,2026-04-08
2294,95,1.653,2026-04-08
2294,dizel,1.894,2026-04-08
2295,95,1.653,2026-04-08
2295,dizel,1.894,2026-04-08
2296,95,1.653,2026-04-08
2296,dizel,1.894,2026-04-08
2296,avtoplin-lpg,0.899,2026-04-08
2297,95,1.653,2026-04-08
2297,dizel,1.894,2026-04-08
2297,avtoplin-lpg,0.769,2026-04-08
2297,KOEL,1.555,2026-04-08
2299,95,1.653,2026-04-08
2299,dizel,1.894,2026-04-08
2299,avtoplin-lpg,0.769,2026-04-08
2299,KOEL,1.555,2026-04-08
2306,95,1.653,2026-04-08
2306,dizel,1.894,2026-04-08
2306,KOEL,1.555,2026-04-08
2315,95,1.653,2026-04-08
2315,dizel,1.894,2026-04-08
2315,KOEL,1.555,2026-04-08
2316,95,1.653,2026-04-08
2316,dizel,1.894,2026-04-08
2317,95,1.653,2026-04-08
2317,dizel,1.894,2026-04-08
2323,95,1.653,2026-04-08
2323,dizel,1.894,2026-04-08
2327,95,1.653,2026-04-08
2327,dizel,1.894,2026-04-08
2332,95,1.653,2026-04-08
2332,dizel,1.894,2026-04-08
2332,100,1.955,2026-04-08
2332,dizel-premium,2.083,2026-04-08
2332,avtoplin-lpg,1.048,2026-04-08
2332,KOEL,1.555,2026-04-08
2334,95,1.653,2026-04-08
2334,dizel,1.894,2026-04-08
2334,100,1.979,2026-04-08
2334,dizel-premium,2.299,2026-04-08
2335,95,1.653,2026-04-08
2335,dizel,1.894,2026-04-08
2335,100,1.979,2026-04-08
2335,dizel-premium,2.299,2026-04-08
2336,95,1.653,2026-04-08
2336,dizel,1.894,2026-04-08
2336,100,1.979,2026-04-08
2336,dizel-premium,2.299,2026-04-08
2337,95,1.653,2026-04-08
2337,dizel,1.894,2026-04-08
2337,100,1.979,2026-04-08
2337,dizel-premium,2.299,2026-04-08
2338,95,1.653,2026-04-08
2338,dizel,1.894,2026-04-08
2338,100,1.979,2026-04-08
2338,dizel-premium,2.299,2026-04-08
2339,95,1.653,2026-04-08
2339,dizel,1.894,2026-04-08
2339,100,1.979,2026-04-08
2339,dizel-premium,2.299,2026-04-08
2340,95,1.653,2026-04-08
2340,dizel,1.894,2026-04-08
2340,100,1.979,2026-04-08
2340,dizel-premium,2.299,2026-04-08
2341,95,1.653,2026-04-08
2341,dizel,1.894,2026-04-08
2341,100,1.979,2026-04-08
2341,dizel-premium,2.299,2026-04-08
2342,95,1.653,2026-04-08
2342,dizel,1.894,2026-04-08
2342,100,1.979,2026-04-08
2342,dizel-premium,2.299,2026-04-08
2343,95,1.653,2026-04-08
2343,dizel,1.894,2026-04-08
2343,100,1.979,2026-04-08
2343,dizel-premium,2.299,2026-04-08
2344,95,1.653,2026-04-08
2344,dizel,1.894,2026-04-08
2344,100,1.979,2026-04-08
2344,dizel-premium,2.299,2026-04-08
2345,95,1.653,2026-04-08
2345,dizel,1.894,2026-04-08
2345,100,1.979,2026-04-08
2345,dizel-premium,2.299,2026-04-08
2346,95,1.653,2026-04-08
2346,dizel,1.894,2026-04-08
2346,100,1.979,2026-04-08
2347,95,1.653,2026-04-08
2347,dizel,1.894,2026-04-08
2347,100,1.979,2026-04-08
2347,dizel-premium,2.299,2026-04-08
2348,95,1.653,2026-04-08
2348,dizel,1.894,2026-04-08
2348,100,1.979,2026-04-08
2349,95,1.653,2026-04-08
2349,dizel,1.894,2026-04-08
2349,100,1.979,2026-04-08
2349,dizel-premium,2.299,2026-04-08
2350,95,1.653,2026-04-08
2350,dizel,1.894,2026-04-08
2350,100,2.079,2026-04-08
2350,dizel-premium,2.299,2026-04-08
2351,95,1.653,2026-04-08
2351,dizel,1.894,2026-04-08
2351,100,1.979,2026-04-08
2351,dizel-premium,2.299,2026-04-08
2352,95,1.653,2026-04-08
2352,dizel,1.894,2026-04-08
2352,100,2.079,2026-04-08
2352,dizel-premium,1.999,2026-04-08
2353,95,1.653,2026-04-08
2353,dizel,1.894,2026-04-08
2353,100,1.979,2026-04-08
2353,dizel-premium,1.567,2026-04-08
2354,95,1.653,2026-04-08
2354,dizel,1.894,2026-04-08
2354,100,1.979,2026-04-08
2354,dizel-premium,2.299,2026-04-08
2355,95,1.653,2026-04-08
2355,dizel,1.894,2026-04-08
2355,100,1.979,2026-04-08
2355,dizel-premium,2.299,2026-04-08
2356,95,1.653,2026-04-08
2356,dizel,1.894,2026-04-08
2356,100,1.979,2026-04-08
2356,dizel-premium,1.699,2026-04-08
2357,95,1.653,2026-04-08
2357,dizel,1.894,2026-04-08
2357,100,1.979,2026-04-08
2357,dizel-premium,1.679,2026-04-08
2358,95,1.653,2026-04-08
2358,dizel,1.894,2026-04-08
2358,100,1.979,2026-04-08
2358,dizel-premium,2.299,2026-04-08
2359,95,1.653,2026-04-08
2359,dizel,1.894,2026-04-08
2359,100,1.979,2026-04-08
2359,dizel-premium,2.299,2026-04-08
2360,95,1.653,2026-04-08
2360,dizel,1.894,2026-04-08
2360,100,1.979,2026-04-08
2360,dizel-premium,2.299,2026-04-08
2361,95,1.653,2026-04-08
2361,dizel,1.894,2026-04-08
2361,100,1.979,2026-04-08
2361,dizel-premium,2.299,2026-04-08
2362,95,1.653,2026-04-08
2362,dizel,1.894,2026-04-08
2362,100,1.979,2026-04-08
2362,dizel-premium,2.299,2026-04-08
2363,95,1.653,2026-04-08
2363,dizel,1.894,2026-04-08
2363,100,1.979,2026-04-08
2363,dizel-premium,2.299,2026-04-08
2364,95,1.653,2026-04-08
2364,dizel,1.894,2026-04-08
2364,100,1.979,2026-04-08
2364,dizel-premium,2.299,2026-04-08
2365,95,1.653,2026-04-08
2365,dizel,1.894,2026-04-08
2365,100,1.979,2026-04-08
2365,dizel-premium,2.299,2026-04-08
2366,95,1.653,2026-04-08
2366,dizel,1.894,2026-04-08
2366,100,1.979,2026-04-08
2366,dizel-premium,2.299,2026-04-08
2367,95,1.653,2026-04-08
2367,dizel,1.894,2026-04-08
2367,100,1.979,2026-04-08
2367,dizel-premium,1.639,2026-04-08
2368,95,1.653,2026-04-08
2368,dizel,1.894,2026-04-08
2368,100,1.979,2026-04-08
2368,dizel-premium,1.679,2026-04-08
2369,95,1.653,2026-04-08
2369,dizel,1.894,2026-04-08
2369,100,1.979,2026-04-08
2370,95,1.653,2026-04-08
2370,dizel,1.894,2026-04-08
2370,100,1.979,2026-04-08
2370,dizel-premium,1.679,2026-04-08
2371,95,1.653,2026-04-08
2371,dizel,1.894,2026-04-08
2371,100,1.979,2026-04-08
2372,95,1.653,2026-04-08
2372,dizel,1.894,2026-04-08
2372,100,1.979,2026-04-08
2372,dizel-premium,1.569,2026-04-08
2373,95,1.653,2026-04-08
2373,dizel,1.894,2026-04-08
2373,100,1.955,2026-04-08
2373,dizel-premium,2.083,2026-04-08
2374,95,1.653,2026-04-08
2374,dizel,1.894,2026-04-08
2374,100,1.955,2026-04-08
2374,KOEL,1.555,2026-04-08
2378,95,1.653,2026-04-08
2378,dizel,1.894,2026-04-08
2378,100,1.905,2026-04-08
2378,dizel-premium,2.369,2026-04-08
2378,avtoplin-lpg,1.049,2026-04-08
793,95,1.753,2026-04-08
793,dizel,1.998,2026-04-08
793,100,2.075,2026-04-08
793,dizel-premium,2.199,2026-04-08
793,avtoplin-lpg,1.098,2026-04-08
796,95,1.753,2026-04-08
796,dizel,1.998,2026-04-08
796,100,2.075,2026-04-08
796,dizel-premium,2.199,2026-04-08
796,avtoplin-lpg,1.098,2026-04-08
823,95,1.753,2026-04-08
823,dizel,1.998,2026-04-08
823,100,2.075,2026-04-08
823,dizel-premium,2.199,2026-04-08
828,95,1.753,2026-04-08
828,dizel,1.998,2026-04-08
828,100,2.075,2026-04-08
828,dizel-premium,2.199,2026-04-08
828,avtoplin-lpg,1.098,2026-04-08
837,95,1.753,2026-04-08
837,dizel,1.998,2026-04-08
837,100,2.075,2026-04-08
837,dizel-premium,2.199,2026-04-08
861,95,1.753,2026-04-08
861,dizel,1.998,2026-04-08
861,100,2.075,2026-04-08
861,dizel-premium,2.199,2026-04-08
861,avtoplin-lpg,1.098,2026-04-08
1568,95,1.753,2026-04-08
1568,dizel,1.998,2026-04-08
1568,100,2.075,2026-04-08
1568,dizel-premium,2.199,2026-04-08
1568,avtoplin-lpg,1.098,2026-04-08
777,95,1.799,2026-04-08
777,dizel,2.044,2026-04-08
777,100,2.075,2026-04-08
777,dizel-premium,2.265,2026-04-08
778,95,1.799,2026-04-08
778,dizel,2.044,2026-04-08
778,100,2.075,2026-04-08
778,dizel-premium,2.265,2026-04-08
781,95,1.799,2026-04-08
781,dizel,2.044,2026-04-08
781,100,2.075,2026-04-08
781,dizel-premium,2.265,2026-04-08
781,avtoplin-lpg,1.098,2026-04-08
782,95,1.799,2026-04-08
782,dizel,2.044,2026-04-08
782,100,2.075,2026-04-08
782,dizel-premium,2.265,2026-04-08
782,avtoplin-lpg,1.098,2026-04-08
790,95,1.799,2026-04-08
790,dizel,2.044,2026-04-08
790,100,2.075,2026-04-08
790,dizel-premium,2.265,2026-04-08
791,95,1.799,2026-04-08
791,dizel,2.044,2026-04-08
791,100,2.075,2026-04-08
791,dizel-premium,2.265,2026-04-08
791,avtoplin-lpg,1.098,2026-04-08
844,95,1.799,2026-04-08
844,dizel,2.044,2026-04-08
844,100,2.075,2026-04-08
844,dizel-premium,2.265,2026-04-08
844,avtoplin-lpg,1.098,2026-04-08
845,95,1.799,2026-04-08
845,dizel,2.044,2026-04-08
845,100,2.075,2026-04-08
845,dizel-premium,2.265,2026-04-08
845,avtoplin-lpg,1.098,2026-04-08
847,95,1.799,2026-04-08
847,dizel,2.044,2026-04-08
847,dizel-premium,2.265,2026-04-08
847,avtoplin-lpg,1.098,2026-04-08
848,95,1.799,2026-04-08
848,dizel,2.044,2026-04-08
848,dizel-premium,2.265,2026-04-08
848,avtoplin-lpg,1.098,2026-04-08
1559,95,1.799,2026-04-08
1559,dizel,2.044,2026-04-08
1559,100,2.075,2026-04-08
1559,dizel-premium,2.265,2026-04-08
1559,avtoplin-lpg,1.098,2026-04-08
1923,95,1.846,2026-04-08
1923,dizel,2.079,2026-04-08
1923,100,2.026,2026-04-08
1923,avtoplin-lpg,1.109,2026-04-08
1945,95,1.846,2026-04-08
1945,dizel,2.079,2026-04-08
1945,100,2.026,2026-04-08
1945,avtoplin-lpg,1.109,2026-04-08
1949,95,1.846,2026-04-08
1949,dizel,2.079,2026-04-08
1949,100,2.026,2026-04-08
1949,dizel-premium,2.491,2026-04-08
1949,avtoplin-lpg,1.109,2026-04-08
1976,95,1.846,2026-04-08
1976,dizel,2.079,2026-04-08
1976,100,2.026,2026-04-08
1976,avtoplin-lpg,1.109,2026-04-08
1977,95,1.846,2026-04-08
1977,dizel,2.079,2026-04-08
1977,100,2.026,2026-04-08
1977,dizel-premium,2.491,2026-04-08
1977,avtoplin-lpg,1.109,2026-04-08
1978,95,1.846,2026-04-08
1978,dizel,2.079,2026-04-08
1978,100,2.026,2026-04-08
1978,dizel-premium,2.491,2026-04-08
1978,avtoplin-lpg,1.109,2026-04-08
1997,95,1.846,2026-04-08
1997,dizel,2.079,2026-04-08
1997,100,2.026,2026-04-08
1997,dizel-premium,2.491,2026-04-08
1997,avtoplin-lpg,0.879,2026-04-08
2000,95,1.846,2026-04-08
2000,dizel,2.079,2026-04-08
2000,100,2.026,2026-04-08
2000,dizel-premium,2.491,2026-04-08
2000,avtoplin-lpg,1.109,2026-04-08
2008,95,1.846,2026-04-08
2008,dizel,2.079,2026-04-08
2008,100,2.026,2026-04-08
2008,avtoplin-lpg,0.879,2026-04-08
2009,95,1.846,2026-04-08
2009,dizel,2.079,2026-04-08
2009,100,2.026,2026-04-08
2009,dizel-premium,2.491,2026-04-08
2009,avtoplin-lpg,1.109,2026-04-08
2018,95,1.846,2026-04-08
2018,dizel,2.079,2026-04-08
2018,100,2.026,2026-04-08
2018,avtoplin-lpg,1.109,2026-04-08
2019,95,1.846,2026-04-08
2019,dizel,2.079,2026-04-08
2019,100,2.026,2026-04-08
2019,avtoplin-lpg,0.879,2026-04-08
2026,95,1.846,2026-04-08
2026,dizel,2.079,2026-04-08
2026,100,2.026,2026-04-08
2026,avtoplin-lpg,1.109,2026-04-08
2027,95,1.846,2026-04-08
2027,dizel,2.079,2026-04-08
2027,100,2.026,2026-04-08
2027,dizel-premium,2.491,2026-04-08
2027,avtoplin-lpg,1.109,2026-04-08
2030,95,1.846,2026-04-08
2030,dizel,2.079,2026-04-08
2030,100,2.026,2026-04-08
2030,avtoplin-lpg,1.109,2026-04-08
2031,95,1.846,2026-04-08
2031,dizel,2.079,2026-04-08
2031,100,2.026,2026-04-08
2031,avtoplin-lpg,1.109,2026-04-08
2059,95,1.846,2026-04-08
2059,dizel,2.079,2026-04-08
2059,100,2.026,2026-04-08
2059,dizel-premium,2.491,2026-04-08
2059,avtoplin-lpg,1.109,2026-04-08
2059,hvo,3.407,2026-04-08
2059,cng,1.375,2026-04-08
2060,95,1.846,2026-04-08
2060,dizel,2.079,2026-04-08
2060,100,2.026,2026-04-08
2060,dizel-premium,2.491,2026-04-08
2060,avtoplin-lpg,1.109,2026-04-08
2060,hvo,3.407,2026-04-08
2060,cng,1.375,2026-04-08
2088,95,1.846,2026-04-08
2088,dizel,2.079,2026-04-08
2088,100,2.026,2026-04-08
2088,dizel-premium,2.491,2026-04-08
2088,avtoplin-lpg,1.109,2026-04-08
2089,95,1.846,2026-04-08
2089,dizel,2.079,2026-04-08
2089,100,2.026,2026-04-08
2089,dizel-premium,2.491,2026-04-08
2089,avtoplin-lpg,1.109,2026-04-08
2095,95,1.846,2026-04-08
2095,dizel,2.079,2026-04-08
2095,100,2.026,2026-04-08
2095,dizel-premium,2.491,2026-04-08
2095,avtoplin-lpg,0.879,2026-04-08
2096,95,1.846,2026-04-08
2096,dizel,2.079,2026-04-08
2096,100,2.026,2026-04-08
2096,dizel-premium,2.491,2026-04-08
2096,avtoplin-lpg,1.109,2026-04-08
2100,95,1.846,2026-04-08
2100,dizel,2.079,2026-04-08
2100,100,2.026,2026-04-08
2100,avtoplin-lpg,1.109,2026-04-08
2101,95,1.846,2026-04-08
2101,dizel,2.079,2026-04-08
2101,100,2.026,2026-04-08
2101,avtoplin-lpg,1.109,2026-04-08
2120,95,1.846,2026-04-08
2120,dizel,2.079,2026-04-08
2120,100,2.026,2026-04-08
2120,avtoplin-lpg,1.109,2026-04-08
2123,95,1.846,2026-04-08
2123,dizel,2.079,2026-04-08
2123,100,2.026,2026-04-08
2123,dizel-premium,2.491,2026-04-08
2123,avtoplin-lpg,1.109,2026-04-08
2141,95,1.846,2026-04-08
2141,dizel,2.079,2026-04-08
2141,100,2.026,2026-04-08
2141,dizel-premium,2.491,2026-04-08
2141,avtoplin-lpg,0.879,2026-04-08
2162,95,1.846,2026-04-08
2162,dizel,2.079,2026-04-08
2162,100,2.026,2026-04-08
2162,dizel-premium,2.491,2026-04-08
2162,avtoplin-lpg,0.879,2026-04-08
2175,95,1.846,2026-04-08
2175,dizel,2.079,2026-04-08
2175,100,2.026,2026-04-08
2175,avtoplin-lpg,1.109,2026-04-08
2176,95,1.846,2026-04-08
2176,dizel,2.079,2026-04-08
2176,100,2.026,2026-04-08
2176,avtoplin-lpg,1.109,2026-04-08
2201,95,1.846,2026-04-08
2201,dizel,2.079,2026-04-08
2201,100,2.026,2026-04-08
2201,avtoplin-lpg,1.109,2026-04-08
2202,95,1.846,2026-04-08
2202,dizel,2.079,2026-04-08
2202,100,2.026,2026-04-08
2202,avtoplin-lpg,1.109,2026-04-08
2216,95,1.846,2026-04-08
2216,dizel,2.079,2026-04-08
2216,100,2.026,2026-04-08
2216,dizel-premium,2.491,2026-04-08
2216,avtoplin-lpg,1.109,2026-04-08
2229,95,1.846,2026-04-08
2229,dizel,2.079,2026-04-08
2229,100,2.026,2026-04-08
2229,dizel-premium,2.491,2026-04-08
2229,avtoplin-lpg,1.109,2026-04-08
2230,95,1.846,2026-04-08
2230,dizel,2.079,2026-04-08
2230,100,2.026,2026-04-08
2230,dizel-premium,2.491,2026-04-08
2230,avtoplin-lpg,1.109,2026-04-08
2231,95,1.846,2026-04-08
2231,dizel,2.079,2026-04-08
2231,100,2.026,2026-04-08
2231,dizel-premium,2.491,2026-04-08
2231,avtoplin-lpg,1.109,2026-04-08
2232,95,1.846,2026-04-08
2232,dizel,2.079,2026-04-08
2232,100,2.026,2026-04-08
2232,dizel-premium,2.491,2026-04-08
2232,avtoplin-lpg,1.109,2026-04-08
784,dizel,1.894,2026-04-08
785,dizel,1.894,2026-04-08
786,dizel,1.894,2026-04-08
788,dizel,1.894,2026-04-08
2258,dizel,1.894,2026-04-08
2259,dizel,1.894,2026-04-08
2260,dizel,1.894,2026-04-08
2261,dizel,1.894,2026-04-08
2262,dizel,1.894,2026-04-08
2263,dizel,1.894,2026-04-08
2264,dizel,1.894,2026-04-08
2265,dizel,1.894,2026-04-08
2273,dizel,1.894,2026-04-08
2275,dizel,1.894,2026-04-08
2276,dizel,1.894,2026-04-08
2312,dizel,1.894,2026-04-08
2312,avtoplin-lpg,0.8,2026-04-08
2312,KOEL,1.555,2026-04-08
2318,dizel,1.807,2026-04-08
2319,dizel,1.894,2026-04-08
2319,KOEL,1.553,2026-04-08
2320,dizel,1.186,2026-04-08
2320,KOEL,0.95,2026-04-08
2321,dizel,1.894,2026-04-08
2321,KOEL,1.555,2026-04-08
2322,dizel,1.894,2026-04-08
2326,dizel,1.807,2026-04-08
2326,KOEL,1.456,2026-04-08
2329,avtoplin-lpg,0.79,2026-04-08
2330,avtoplin-lpg,0.79,2026-04-08
2331,dizel,1.894,2026-04-08
2333,avtoplin-lpg,1.029,2026-04-08
